random_type;p_value
r;9,16117159327467e-01
r;3,67018605423995e-01
r;3,56391886875630e-01
r;6,60171677874197e-01
r;3,65484486202246e-01
r;6,34132909163099e-01
r;3,40344747826727e-01
r;5,92252727380203e-01
r;6,69552857417202e-01
r;6,13914801077005e-01
r;4,23882242971425e-01
r;3,58164410658573e-01
r;3,79112912318325e-01
r;8,08945809942442e-01
r;9,90816192387858e-01
r;4,87118859149077e-01
r;5,61360668033133e-01
r;3,68719813223072e-01
r;7,31661620414946e-01
r;4,29686530375062e-01
r;1,43604861674981e-01
r;5,85703687410373e-01
r;6,67831414048703e-01
r;3,43448757326423e-01
r;4,91372245528936e-01
r;4,29406944766123e-01
r;3,47969672443986e-01
r;7,12214949382096e-01
r;3,94228184159772e-01
r;6,74374879684806e-01
r;7,88084052941989e-02
r;2,44380130294835e-01
r;8,25109318599943e-01
r;4,68256095642120e-01
r;2,40814195625094e-02
r;1,33269136659863e-01
r;1,30336571898556e-02
r;2,62025318261342e-01
r;2,28356163008375e-01
r;5,97528703125766e-01
r;2,32239036903209e-01
r;3,44258757397409e-01
r;6,14554230685564e-01
r;4,32806964086923e-01
r;3,09794087952218e-01
r;9,25174681687725e-01
r;1,29827580593514e-01
r;3,69257321819732e-01
r;6,81903057825754e-01
r;3,29955347673898e-01
r;9,57609006891270e-01
r;1,04458326395132e-01
r;5,67962528598845e-02
r;1,43310224461924e-01
r;7,68293223389789e-01
r;2,45579066838245e-01
r;3,35422520181243e-01
r;8,39464522916826e-01
r;1,53908053800040e-01
r;9,13397785726546e-01
r;7,11363104216035e-01
r;9,05250549084630e-01
r;6,46690379601181e-01
r;6,29554407936318e-01
r;1,96299778334123e-01
r;4,55922659369091e-01
r;2,76464172063785e-01
r;8,52129306850071e-01
r;4,69566494154602e-03
r;5,90729373155708e-01
r;3,13957192637420e-01
r;1,92281501687316e-01
r;6,47521838202202e-01
r;9,85754478033877e-01
r;3,23374708899426e-01
r;5,70650498594261e-01
r;5,57128556249950e-01
r;9,20514980270040e-01
r;7,91921261103552e-01
r;1,40005387004802e-02
r;9,40915786945502e-01
r;8,17101540778617e-01
r;9,86269849296521e-01
r;3,49808017493710e-01
r;5,21219505205440e-01
r;2,48140796800057e-01
r;8,20327719539653e-01
r;3,87309178049765e-01
r;6,14609963863042e-01
r;3,84339671842888e-01
r;5,14801848402687e-01
r;6,17513465986368e-01
r;2,50982003708411e-01
r;6,27861706612550e-01
r;8,14863960027284e-01
r;9,63999836508232e-01
r;4,81258776885558e-01
r;9,33619570961772e-01
r;7,88676127841218e-01
r;2,43712281954195e-01
r;8,57348308901044e-01
r;6,87527937745195e-01
r;2,53333752053982e-01
r;3,22485511097012e-01
r;2,29403297791663e-01
r;5,41119422184337e-01
r;9,41544382238208e-01
r;2,43092831164620e-01
r;5,18264760253225e-01
r;6,30356157794897e-01
r;3,33694358522946e-01
r;4,84338021169637e-01
r;1,10590283779286e-01
r;7,33906953101245e-01
r;1,31457258208917e-02
r;3,73395713548139e-01
r;5,65149122663215e-01
r;2,56651007183863e-01
r;2,84601650672991e-01
r;4,58194574646846e-01
r;1,49751662618838e-03
r;3,21177870700778e-01
r;3,12097295114159e-02
r;3,30137092612029e-01
r;3,63057938667899e-02
r;6,97341788668742e-01
r;1,10213189060766e-01
r;3,51256305264074e-01
r;4,74524319688611e-01
r;5,62219494123574e-01
r;5,86598639868231e-01
r;1,65678752919075e-01
r;5,33246365819596e-01
r;2,73303603883446e-01
r;4,88901013286239e-01
r;4,85922834108205e-01
r;9,62161455906789e-02
r;5,88357424985344e-01
r;1,83233541058123e-01
r;8,08983584221078e-01
r;7,97473033174786e-01
r;3,65905855426945e-01
r;1,96209145282757e-01
r;8,47194019633655e-01
r;7,87445980334061e-02
r;1,34847984546537e-01
r;5,26958676757460e-01
r;8,61955442609476e-01
r;5,54753371061917e-04
r;3,09146949698262e-02
r;7,57359789896589e-02
r;9,40407034932152e-01
r;9,67013980266693e-01
r;4,54595352346015e-02
r;3,03840569692361e-01
r;7,63878865326287e-01
r;6,65132187889703e-01
r;1,48394340710650e-01
r;8,44587744287273e-01
r;9,42380289842011e-01
r;5,80962441206621e-02
r;4,32026583863701e-01
r;1,00097924414502e-02
r;1,09198547340495e-01
r;5,00822742789206e-01
r;2,91173332411306e-01
r;1,46095915260471e-01
r;7,93608798610383e-01
r;4,92031456742370e-01
r;4,67376863680418e-01
r;2,58253717670260e-01
r;9,38575504938480e-01
r;7,62917869239414e-01
r;7,05461237623837e-01
r;2,12525597885375e-01
r;4,62643221284280e-01
r;3,68175609058457e-01
r;1,79846116330101e-01
r;7,00813900282422e-02
r;5,84130235912520e-01
r;4,60908694386247e-01
r;5,01228684415591e-01
r;8,21285204455044e-01
r;3,32910744210681e-01
r;2,01825681318446e-01
r;5,08934864268711e-01
r;1,16273866001697e-01
r;4,88656111683945e-01
r;8,72686346504954e-01
r;5,57242570157132e-01
r;7,71182828336740e-01
r;9,61585347108141e-01
r;7,36393288603156e-01
r;3,58802069289141e-01
r;7,39609065310131e-01
r;6,96770843520900e-02
r;1,43311513112299e-01
r;4,25326306999175e-01
r;9,84003589465070e-01
r;5,14949176436352e-01
r;5,77324353215144e-01
r;1,90329265148273e-01
r;6,86118774234748e-01
r;9,67604661147477e-01
r;9,70947446826521e-01
r;8,33167013339816e-01
r;9,49096091121336e-01
r;5,19661727607929e-01
r;4,18986471756571e-01
r;8,56856055629496e-01
r;5,40270835250258e-01
r;2,27651714496790e-01
r;3,30779213918841e-01
r;7,26677273598713e-01
r;2,87996084864067e-01
r;6,31676158614746e-01
r;6,69144303645777e-01
r;4,77555240271728e-02
r;3,73639264627765e-02
r;6,02795155784414e-01
r;1,59377610879781e-01
r;2,34370247534975e-01
r;9,25479070047518e-01
r;9,60059374330829e-01
r;6,42626456227935e-03
r;3,43069994807556e-02
r;4,03924667871969e-01
r;9,60007288524427e-01
r;9,36881913689320e-01
r;5,87576953866746e-01
r;2,71128643228838e-01
r;5,77833397895847e-01
r;8,42736632250207e-01
r;6,70501201628364e-02
r;3,08916161165521e-01
r;7,63720199232661e-01
r;4,78036637662726e-02
r;3,97342004412791e-01
r;6,96060898163826e-01
r;6,30182145509232e-01
r;7,99473607660482e-01
r;5,23723333896755e-01
r;3,49063396008896e-01
r;8,56456683450063e-01
r;2,35207583149543e-01
r;8,13197814471171e-01
r;1,74435279914082e-01
r;7,89891700544262e-01
r;3,19841470965540e-01
r;8,76902382123566e-01
r;2,08620039628774e-01
r;5,19784502104820e-01
r;3,10917617604445e-01
r;8,65440684202133e-01
r;6,26236642986549e-01
r;9,63633805261579e-01
r;3,29789657518198e-01
r;8,15678647587626e-01
r;3,57470646241280e-01
r;9,97973294951489e-01
r;2,24113962868342e-01
r;6,50926227121292e-01
r;7,53498660709089e-01
r;5,99276868976875e-01
r;7,75893546648302e-01
r;5,73799340966686e-01
r;2,92566585104128e-01
r;9,42123166954283e-01
r;1,94330169600233e-01
r;1,84007135476027e-01
r;1,26897889574874e-01
r;6,96960883931068e-01
r;7,92173813922975e-01
r;1,75627469394379e-01
r;1,64819425247777e-01
r;7,68772192682693e-01
r;9,48726352634233e-01
r;8,93685326562112e-01
r;5,30449319554583e-01
r;8,23671555165792e-01
r;3,28386926519672e-01
r;6,92656693678582e-01
r;9,79399935089855e-01
r;6,26752777812075e-01
r;2,41841545748435e-01
r;6,54842875287399e-01
r;6,04674588480475e-01
r;4,29745738740110e-02
r;2,25430923729130e-01
r;4,52732227016901e-01
r;4,43751813007888e-01
r;1,33154085393079e-02
r;3,37879182493691e-02
r;3,00150509221210e-02
r;9,97877283112950e-01
r;6,30712025249276e-02
r;1,40743655186908e-02
r;8,04311092487395e-01
r;2,13464774100612e-01
r;6,86214686548206e-01
r;4,58192569826632e-01
r;5,92352644534970e-01
r;4,86712699346528e-01
r;4,17388845534387e-01
r;4,42875213334980e-01
r;7,25231805677901e-01
r;8,16407366190483e-01
r;1,24612660251762e-01
r;7,11870995240658e-01
r;7,45720597838256e-01
r;4,19451623081671e-01
r;6,30938547122515e-01
r;8,43646781926347e-01
r;1,76280528844040e-01
r;6,94796693896221e-01
r;4,29357972024605e-01
r;3,84880397733929e-01
r;9,98752690734314e-01
r;5,35570331958984e-01
r;8,22598353791188e-01
r;6,66759849920356e-01
r;8,76696239502214e-01
r;5,48628741065966e-01
r;3,25390053865054e-01
r;1,22971703361476e-01
r;3,08775100530041e-01
r;4,61001773680347e-01
r;2,79400295323883e-01
r;2,54656650770992e-01
r;6,12276802103144e-01
r;7,59840249294202e-01
r;2,09489907126237e-01
r;7,06974483715274e-02
r;4,83863763420920e-01
r;3,84152349937423e-01
r;5,78886520179519e-01
r;4,80867038561704e-01
r;4,26433365373846e-01
r;9,09272738942178e-01
r;7,36451487347021e-01
r;8,37387620823419e-01
r;9,84263583744958e-01
r;1,96335971342844e-01
r;9,15635035962569e-01
r;7,74168524381226e-01
r;7,13219984078758e-01
r;2,04717557980485e-02
r;4,78335544828363e-01
r;1,53989997893873e-01
r;2,66899616330610e-01
r;9,65228345945272e-01
r;5,04989775695267e-02
r;2,75333297558577e-01
r;4,53770976542333e-01
r;9,96149166054112e-01
r;9,55066353601119e-01
r;8,23426302536564e-01
r;3,78778600640401e-01
r;1,83717997259214e-02
r;5,87687475083931e-01
r;2,14702613231029e-01
r;6,13595285504800e-01
r;2,56974969160001e-01
r;5,52779186264016e-01
r;6,03950077166463e-01
r;6,83897667655654e-01
r;9,53149687535098e-01
r;2,45596156082504e-01
r;9,40269137207751e-01
r;1,48455049321602e-01
r;3,39868693611101e-01
r;6,80690904382076e-02
r;9,37337301292131e-01
r;3,08118214037700e-01
r;2,32576910243264e-01
r;9,91602807268732e-01
r;7,40955523588262e-01
r;7,22515258706813e-01
r;7,45401097736205e-01
r;9,43376277465100e-01
r;4,27496076729446e-01
r;8,12420487119318e-01
r;3,01867597461235e-01
r;4,42590637625853e-03
r;7,45974373294222e-03
r;1,15965747649105e-01
r;7,05865017476284e-01
r;2,01529990914124e-01
r;6,60842262107990e-02
r;8,81478895601481e-01
r;6,23774500478766e-01
r;1,51844201788247e-02
r;4,92874792445050e-02
r;2,96508836520495e-01
r;3,26567081140429e-01
r;5,80176234418357e-01
r;6,57747546948215e-01
r;9,54515794671752e-01
r;2,45523225105401e-01
r;6,14653224451113e-01
r;8,08982796804421e-01
r;8,46680108227547e-01
r;4,14918844851537e-01
r;8,35312785123778e-01
r;6,18060966599853e-01
r;5,46204322784327e-01
r;3,76269833170214e-01
r;6,37755223911970e-01
r;5,57894611784161e-01
r;6,73119024411678e-01
r;6,29191220137141e-01
r;5,03446126854403e-01
r;9,03575677107142e-01
r;5,60002642641938e-01
r;1,30739492723642e-02
r;9,01738314644377e-01
r;7,23711682396228e-01
r;7,42658948378359e-01
r;8,46428523186052e-01
r;8,76464851845930e-01
r;7,75950443431492e-01
r;8,23933967064034e-01
r;2,61557216232127e-01
r;9,24495368879634e-01
r;4,83962268995043e-01
r;4,74647076119680e-02
r;9,18044928165163e-01
r;5,25367245281422e-02
r;8,95277358240071e-03
r;2,81085618263834e-01
r;9,28164743066100e-01
r;4,86183915648420e-01
r;2,76220799058295e-01
r;1,17735331929995e-01
r;3,74747813425208e-01
r;6,68506558617147e-01
r;2,28142743379467e-01
r;9,67662983542358e-02
r;4,81586644107553e-01
r;6,06170871623778e-01
r;5,39769939089408e-01
r;8,42540224122022e-01
r;7,83530995258032e-01
r;5,10406722000950e-01
r;6,80356351850371e-01
r;7,37738700242277e-01
r;7,42630803333271e-01
r;1,05104100870877e-01
r;7,17372547474427e-01
r;5,06039375304471e-01
r;6,04990673244657e-01
r;6,13250170805111e-03
r;4,75723648699587e-01
r;4,50024666411362e-01
r;9,25265038537481e-01
r;5,54429280754610e-01
r;1,34021711644083e-01
r;8,07129619377730e-01
r;6,76259153469475e-01
r;6,68355283232816e-01
r;5,37493961674496e-01
r;3,17134368226924e-01
r;7,32672455022778e-01
r;7,07165144314592e-01
r;5,86073095634020e-01
r;4,90355920748435e-01
r;1,63147001826507e-01
r;9,18141802467316e-01
r;2,57682223695388e-01
r;4,45410531909110e-01
r;6,32339355772659e-01
r;3,18271364928282e-01
r;1,91669636870139e-01
r;6,51175806869660e-01
r;5,24338189015588e-01
r;6,38782926526949e-01
r;7,99424246276490e-01
r;3,76308067080371e-01
r;6,80076631408775e-01
r;3,75758057321802e-01
r;5,78711958358463e-01
r;8,64595450086464e-01
r;1,43935494453144e-01
r;2,24516269160343e-01
r;2,23157697759840e-01
r;6,45582531657862e-01
r;7,01866925347852e-01
r;9,96342287936673e-01
r;8,62521569276580e-02
r;4,67709271187969e-01
r;3,15596628961848e-01
r;2,69862546507129e-01
r;1,64869763823648e-01
r;9,55042542536209e-01
r;7,98144189217243e-01
r;9,86198698034015e-01
r;7,85139138482506e-01
r;6,88778349549330e-01
r;8,26686590966475e-01
r;7,56789396794089e-01
r;9,67959828086240e-02
r;7,21477591538606e-01
r;3,70528941592829e-01
r;1,58203677756989e-01
r;5,98795034845941e-02
r;3,37656745561693e-01
r;4,31271072307724e-01
r;2,15109664850380e-02
r;1,28546517715723e-01
r;7,56780270541269e-01
r;8,93521118526797e-01
r;9,82565110573574e-01
r;9,33876062293004e-01
r;2,54644570584069e-01
r;1,35572311786034e-01
r;5,47500266717095e-01
r;3,65434474372771e-01
r;3,90429869409503e-01
r;8,28566963207872e-01
r;7,53927689439461e-01
r;2,04657666033538e-01
r;6,88582866569857e-01
r;9,06930382664774e-01
r;4,76638188636019e-01
r;5,46851260797766e-01
r;2,58393359308645e-01
r;3,78600979877346e-01
r;9,54855326602737e-01
r;6,55701185826578e-01
r;4,34222393896315e-02
r;1,95285946789044e-02
r;8,37795363864933e-01
r;4,86093469616629e-01
r;1,12180828258188e-01
r;7,32932797159137e-01
r;7,37983737454749e-01
r;5,17738242764794e-01
r;2,77838411481601e-01
r;9,72827327693483e-01
r;3,24952561144586e-01
r;7,10754653678860e-01
r;5,73954683188902e-01
r;6,33974698715714e-02
r;9,51483260268911e-01
r;1,71719526817218e-01
r;2,14933062503003e-01
r;5,15332040109198e-02
r;7,50050648726055e-01
r;2,44518687797853e-01
r;2,62332475222931e-01
r;2,72364451986415e-01
r;8,99514104742599e-01
r;9,02841670803986e-01
r;9,71101510277153e-01
r;1,58799922775053e-01
r;7,48450152219497e-01
r;7,95830645991555e-01
r;3,58816571589465e-02
r;8,94077220767819e-01
r;7,36569384787786e-01
r;1,35699068562074e-01
r;4,00443354747422e-01
r;7,72549976918981e-01
r;8,64656935758958e-01
r;9,80400480740162e-01
r;5,90003892293188e-01
r;1,19064486114101e-01
r;8,00856113485975e-01
r;5,00976407364934e-01
r;3,12316615214630e-01
r;9,90707700174514e-02
r;6,63340484587235e-01
r;1,21888287896668e-01
r;6,32085573355355e-01
r;9,90156398928322e-01
r;6,67665157341062e-01
r;3,18458017144111e-01
r;2,41804924405140e-01
r;3,92182486230439e-01
r;1,36850910957886e-01
r;3,98263921439685e-01
r;2,01102404306384e-01
r;7,83719780197331e-01
r;2,50914577314203e-01
r;8,44875508528524e-01
r;9,74274722336347e-01
r;5,53778747862876e-01
r;8,62010449535310e-01
r;9,64894509504417e-02
r;2,67347243491952e-02
r;5,82002585349254e-01
r;8,13218959553275e-01
r;1,31663251782070e-01
r;9,69733670044976e-01
r;4,24232860544309e-01
r;5,95337254441976e-01
r;1,87694231179854e-01
r;4,29461054091622e-02
r;7,84534592766109e-01
r;2,20428025507452e-02
r;4,82867828667700e-01
r;8,99904339197217e-01
r;9,35457362038273e-01
r;3,19389603711145e-01
r;1,26928384537884e-03
r;2,64606518675143e-02
r;1,39110034576616e-02
r;8,43966153711097e-01
r;9,97765596877516e-02
r;9,62184055517692e-01
r;2,33592208083478e-01
r;4,19212274739005e-01
r;1,34166550786545e-01
r;4,39149160082215e-01
r;4,15069067690131e-03
r;8,25309015344525e-01
r;4,55766524048860e-01
r;3,79350844379733e-01
r;3,41578971051067e-01
r;2,73296092718603e-01
r;6,80031766102031e-01
r;5,77177382603214e-02
r;4,67256735989979e-01
r;8,39833180088122e-01
r;4,82797351248692e-01
r;3,57520432576267e-01
r;4,18975975724857e-01
r;8,41828460962829e-01
r;7,40310557550333e-01
r;1,46936644205457e-01
r;3,91583341794581e-01
r;5,16270988027701e-01
r;1,70324456165924e-01
r;7,60329573542843e-01
r;4,50323607263277e-01
r;4,23047468409893e-01
r;7,28123697224581e-01
r;7,98251292565508e-01
r;8,51454171529211e-02
r;4,78066761443737e-01
r;5,62368540946843e-01
r;9,21354836226334e-01
r;2,66998543761788e-01
r;8,86520961474447e-01
r;6,68856527246060e-01
r;6,15994314635274e-01
r;4,07447499085717e-01
r;1,88180403431900e-01
r;6,70778910452640e-01
r;3,17237536240290e-01
r;6,73700818082940e-01
r;7,25322441866717e-01
r;4,72264435483012e-01
r;9,21677033714990e-01
r;1,49104376839451e-01
r;2,36144723384173e-01
r;6,31910143262098e-01
r;3,09553170489384e-01
r;9,86484024654770e-01
r;9,11584132867940e-01
r;7,51287161898378e-01
r;8,05368750815299e-01
r;7,58522109904127e-01
r;3,31599313921968e-01
r;7,34118509569195e-01
r;8,00299723734694e-01
r;9,26038120493127e-02
r;2,48960531991842e-01
r;7,75701017852175e-01
r;9,61667331458416e-01
r;4,78136079228242e-01
r;1,32644218263412e-02
r;8,18088514673805e-03
r;1,52345943158916e-01
r;3,67120737563388e-01
r;2,45920203327192e-02
r;4,59697700767840e-01
r;3,00776408404626e-01
r;6,92656351941182e-01
r;5,91743345185054e-01
r;4,96520776333486e-01
r;4,67970448955332e-01
r;6,85550750800718e-02
r;6,83364826039342e-01
r;5,99965999915536e-01
r;2,37413398361026e-01
r;4,99866481897315e-01
r;8,39233011314482e-02
r;8,10181256918066e-01
r;2,19792876250412e-01
r;2,00658856597651e-01
r;7,18207573677957e-02
r;2,36132142392749e-01
r;9,18006451800186e-02
r;6,32601945295835e-01
r;8,35746147813586e-01
r;7,87381874330358e-01
r;1,98711624475003e-01
r;3,08485208970653e-01
r;2,91701654056688e-01
r;4,05240396010427e-02
r;1,42550769853116e-01
r;5,39604576608611e-01
r;4,14611285747092e-01
r;2,85286285383828e-01
r;6,00815227840255e-01
r;2,27991638212003e-01
r;5,22705730167348e-01
r;1,58682917733936e-01
r;8,13829484777384e-01
r;7,52644757025026e-01
r;8,42635782769070e-01
r;9,81718963401719e-01
r;9,26992408567182e-01
r;7,00608123003764e-01
r;6,33023087861515e-01
r;3,56966152978273e-01
r;7,41456253377676e-01
r;3,08845814457336e-01
r;3,61185607415843e-01
r;8,48522245863841e-01
r;7,10520525337952e-01
r;2,37117755764353e-01
r;2,54215574165371e-01
r;5,49040680919779e-01
r;5,28066517874845e-02
r;3,96448630812293e-01
r;4,19321375503679e-01
r;6,83588251906941e-01
r;5,85186586600221e-02
r;7,66192602082769e-01
r;5,39537005065464e-01
r;3,21797128936496e-02
r;7,30902044693539e-01
r;7,72797039471122e-01
r;8,05309085355359e-01
r;3,02145915526887e-01
r;7,03800025729100e-02
r;4,64252803010737e-01
r;1,61255122820064e-01
r;1,42936132960937e-01
r;3,36497953685626e-02
r;8,82713216146484e-02
r;6,36240238626222e-01
r;3,30924994717565e-01
r;7,21550758182996e-01
r;3,83071386421443e-01
r;3,40036865824176e-01
r;2,92021788027965e-01
r;3,18860864630728e-01
r;1,84862983373473e-01
r;5,67084552900208e-01
r;1,74617191497400e-01
r;2,63257808626439e-01
r;7,76815437924965e-01
r;1,86535775015928e-01
r;7,46004644144302e-01
r;5,50687667469408e-02
r;2,71172739287200e-01
r;8,63727388882076e-01
r;3,45214654814016e-01
r;9,16937872073011e-02
r;7,59377103537487e-01
r;5,61345223619861e-01
r;6,06896499999093e-01
r;4,52540339079227e-01
r;4,70266235497446e-01
r;3,91287045214495e-01
r;4,84179432283616e-01
r;6,85809282633912e-01
r;1,25351892789631e-01
r;1,97090406516970e-01
r;8,50332916992144e-02
r;4,75965618967717e-01
r;1,98261973517156e-01
r;4,26982598112693e-01
r;2,50062193828262e-01
r;3,80177416685967e-01
r;1,42970730681306e-01
r;8,55059028361029e-01
r;7,81626847970199e-01
r;3,45664501910403e-01
r;6,31675604617441e-01
r;3,57247340918888e-01
r;5,98470661222839e-01
r;3,27931437289217e-01
r;9,06620008072272e-01
r;4,98043352298724e-01
r;8,12173334964478e-02
r;5,51182633823558e-01
r;5,13142130256760e-01
r;5,86763451037536e-01
r;8,35754901268215e-01
r;4,08945806145889e-02
r;4,38910792708479e-01
r;9,49911098516214e-01
r;5,14617139547006e-01
r;7,32135557518296e-01
r;1,43157819089833e-01
r;1,85229240453092e-02
r;3,08119472243130e-01
r;3,21552638202605e-01
r;4,83800758357193e-01
r;3,04813464524607e-01
r;4,35478647167052e-01
r;7,47224147576913e-01
r;7,73443618794879e-01
r;2,86191618973877e-01
r;4,28591497977196e-02
r;7,91883480769032e-01
r;7,17225800998205e-01
r;9,48763653899999e-01
r;3,04806728311401e-01
r;9,19980415729104e-01
r;7,02100312918936e-01
r;4,99388093264562e-01
r;2,78804389140045e-01
r;9,22390239483796e-01
r;7,21542402487964e-01
r;4,34933994973506e-01
r;3,36289177009702e-01
r;3,49860331401055e-01
r;4,85593300189188e-01
r;2,70617637405002e-02
r;3,86007792382417e-01
r;1,03753770393384e-01
r;6,21787454211431e-01
r;9,49356759604855e-01
r;1,41882733066145e-02
r;1,60401489110031e-01
r;4,58152950837076e-01
r;5,63658914756436e-01
r;4,88794933004303e-01
r;8,69372419187750e-01
r;5,16100966738690e-01
r;1,03403912314783e-01
r;1,57669583971721e-01
r;1,49734055911838e-01
r;8,42604978267722e-01
r;3,40028609505837e-01
r;3,69972514131693e-01
r;2,12157279407246e-01
r;4,50750171206119e-02
r;8,67277498564159e-03
r;7,27812370677658e-01
r;4,35833836416048e-02
r;6,05175744648225e-01
r;1,08481688030230e-01
r;6,93074779526221e-01
r;8,50582607602097e-02
r;5,32077932635728e-01
r;5,62301297789177e-01
r;2,48249043959425e-01
r;7,10344056004378e-01
r;2,14132029457569e-01
r;7,35355549720610e-01
r;1,41579087011129e-01
r;8,65346366404655e-01
r;7,29446473073563e-01
r;4,66492050377652e-01
r;8,21655286219220e-01
r;7,42506069478071e-01
r;3,62615731816300e-01
r;6,87425700146509e-01
r;7,07845824898617e-01
r;2,05877349713724e-01
r;3,49571953882162e-01
r;6,75145767057393e-01
r;9,49640494462925e-01
r;5,71684559881478e-01
r;1,18593624921954e-01
r;7,09269013664737e-01
r;1,67118590042693e-03
r;4,17737793046808e-01
r;5,73919205549050e-01
r;6,65337853605555e-01
r;2,34453997819203e-02
r;8,44971464316151e-01
r;7,61873171087772e-02
r;3,42050357356307e-01
r;8,53989133582008e-01
